State,Year,Month,Week,AverageTemperature
North Carolina,2020,9,39,63.36997604370120
North Carolina,2020,10,40,62.83818435668950
North Carolina,2020,10,41,65.21968841552730
North Carolina,2020,10,42,62.975730895996100
North Carolina,2020,10,43,65.34564971923830
North Carolina,2020,11,44,61.933349609375
North Carolina,2020,11,45,54.891334533691400
North Carolina,2020,11,46,63.69264602661130
North Carolina,2020,11,47,49.639923095703100
North Carolina,2020,11,48,53.542816162109400
North Carolina,2020,12,49,44.376426696777300
North Carolina,2020,12,50,45.69610595703130
North Carolina,2020,12,51,41.69587326049810
North Carolina,2020,12,52,41.045867919921900
North Carolina,2020,1,53,43.1873779296875
South Carolina,2016,1,53,51.161529541015600
South Carolina,2016,1,1,44.03821563720700
South Carolina,2016,1,2,43.58359909057620
South Carolina,2016,1,3,36.305870056152300
South Carolina,2016,1,4,46.3403434753418
South Carolina,2016,2,5,52.13678741455080
South Carolina,2016,2,6,37.623626708984400
South Carolina,2016,2,7,47.938140869140600
South Carolina,2016,2,8,51.71875762939450
South Carolina,2016,3,9,51.2272834777832
South Carolina,2016,3,10,62.04804611206060
South Carolina,2016,3,11,64.86395263671880
South Carolina,2016,3,12,58.92792892456060
South Carolina,2016,4,13,62.47766876220700
South Carolina,2016,4,14,55.8907585144043
South Carolina,2016,4,15,58.809165954589800
South Carolina,2016,4,16,66.54046630859380
South Carolina,2016,5,17,72.3978271484375
South Carolina,2016,5,18,67.42481231689450
South Carolina,2016,5,19,73.8831787109375
South Carolina,2016,5,20,67.80548858642580
South Carolina,2016,5,21,72.01248168945310
South Carolina,2016,6,22,76.89662170410160
South Carolina,2016,6,23,77.35249328613280
South Carolina,2016,6,24,80.77462768554690
South Carolina,2016,6,25,81.93258666992190
South Carolina,2016,7,26,80.93167877197270
South Carolina,2016,7,27,85.42915344238280
South Carolina,2016,7,28,83.45848083496090
South Carolina,2016,7,29,82.52299499511720
South Carolina,2016,7,30,86.2779541015625
South Carolina,2016,8,31,80.75325775146480
South Carolina,2016,8,32,81.16876220703130
South Carolina,2016,8,33,82.5821533203125
South Carolina,2016,8,34,81.40216827392580
South Carolina,2016,9,35,77.81947326660160
South Carolina,2016,9,36,78.33148956298830
South Carolina,2016,9,37,76.68122863769530
South Carolina,2016,9,38,76.28616333007810
South Carolina,2016,10,39,74.04978942871090
South Carolina,2016,10,40,70.77476501464840
